id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
38392484,Regolo Rooms Vaticano - Small Double Room,288102037,Regolo Rooms,,I Centro Storico,41.90848,12.46294,Private room,107,1,0,,,7,333,0,
38394175,SUITE MARCONI,161728677,Elena,,XI Arvalia/Portuense,41.8647,12.47102,Entire home/apt,43,2,34,2021-10-14,1.28,1,341,15,
38395333,"ToRomewithlove, all’ombra della cupola di S.Pietro",292483927,Sonia,,XIII Aurelia,41.89893,12.45287,Entire home/apt,75,1,3,2020-02-23,0.11,1,241,0,
38396352,Loving Room in the Eternal City,10739710,Marco,,IV Tiburtina,41.90287,12.53825,Private room,60,3,5,2019-10-22,0.18,1,0,0,
38398337,"Roma Nord, elegante, giardino, ristrutturato.",798974,Isabelle,,XV Cassia/Flaminia,41.94892,12.44506,Entire home/apt,60,3,2,2021-11-06,0.08,1,216,1,
38400857,Ghigi House,292521825,Francesca Romana,,II Parioli/Nomentano,41.93481,12.51611,Entire home/apt,55,2,26,2021-10-26,0.95,1,64,3,
38401314,Tiny & cozy central mini apartment by the Vatican,228884206,Alessandro,,I Centro Storico,41.90785,12.45425,Entire home/apt,43,2,57,2021-12-07,2.10,2,159,27,
38401669,Ad un passo da Stazione Tiburtina e Piazza Bologna,50743056,Annalisa,,II Parioli/Nomentano,41.91633,12.52659,Entire home/apt,60,2,0,,,1,297,0,
38404537,Dependance su Appia antica Roma,101390258,Michela,,VIII Appia Antica,41.84711,12.52497,Entire home/apt,80,2,2,2021-08-10,0.08,1,0,1,
38406053,Ronda St.Angelo Suite,15995254,Nataliia,,I Centro Storico,41.89999,12.46692,Entire home/apt,180,2,0,,,2,361,0,
38417586,Vista sul Vaticano,292478742,Daniele,,XIII Aurelia,41.89811,12.45044,Hotel room,60,1,0,,,5,43,0,
38417885,Vibrant Bohemian by Piazza Trilussa,3943897,Joseph,,I Centro Storico,41.89038,12.46889,Entire home/apt,34,1,40,2021-12-06,1.48,6,72,23,
38418811,A un passo dal Vaticano,292478742,Daniele,,XIII Aurelia,41.89757,12.45254,Hotel room,60,1,0,,,5,43,0,
38419298,vista su San Pietro,292478742,Daniele,,XIII Aurelia,41.89785,12.45073,Hotel room,75,1,0,,,5,41,0,
38419502,il cielo su San Pietro,292478742,Daniele,,XIII Aurelia,41.8983,12.45116,Hotel room,75,1,7,2021-11-16,0.32,5,35,6,
38419623,tu e il Vaticano,292478742,Daniele,,XIII Aurelia,41.89816,12.45045,Hotel room,50,1,1,2020-01-02,0.04,5,32,0,
38426805,2 BD 1 BA Spanish Steps Apartment,52401203,Mario & Valeria,,I Centro Storico,41.90565,12.47969,Entire home/apt,98,2,1,2019-10-20,0.04,5,109,0,
38428425,SAMURAI TERRACE (Smartworking house),291406484,Vera,,VII San Giovanni/Cinecittà,41.88639,12.52103,Entire home/apt,72,5,16,2020-03-18,0.59,3,258,0,
38436372,Giulia for 8 persons.,402350551,,,XII Monte Verde,41.86928,12.36477,Entire home/apt,9,1,0,,,14,359,0,
38443912,Graziosa e comoda stanza,293059988,Davide,,IV Tiburtina,41.92137,12.53177,Private room,55,1,0,,,1,90,0,
38444359,MARY'S HOUSE,288326405,Graziella,,V Prenestino/Centocelle,41.88116,12.57328,Entire home/apt,60,2,3,2020-02-25,0.11,1,1,0,
38448705,1 BD 1 BA SPANISH STEPS PENTHOUSE APARTMENT,52401203,Mario & Valeria,,I Centro Storico,41.90559,12.47817,Entire home/apt,130,2,0,,,5,133,0,
38448831,LA LANTERNA MAGICA -  Heaven Celestial Room,253512502,Andrea,,VII San Giovanni/Cinecittà,41.8838,12.51547,Private room,35,1,11,2021-09-19,0.41,5,252,4,
38451096,Behind St. Peter’s Dome-Apartment Grey,179012367,Clelia,,I Centro Storico,41.90893,12.45682,Entire home/apt,105,1,1,2021-09-30,0.42,6,63,1,
38451993,Elegant and central apartment by the Vatican,228884206,Alessandro,,I Centro Storico,41.90779,12.45397,Entire home/apt,55,3,37,2020-07-22,1.37,2,348,0,
38452080,Tranquillo Attico con Terrazza vicino San Pietro,293128256,Alessandro,,XII Monte Verde,41.88279,12.41795,Entire home/apt,51,2,16,2021-11-17,0.60,1,336,9,
38456079,Camera per la tua vacanza a Roma,200361911,Maria,,XIII Aurelia,41.90133,12.42925,Private room,75,120,0,,,2,351,0,
38457367,Rome Pigneto lovely mini apartment FREE WIFI,6768508,Simona,,V Prenestino/Centocelle,41.88914,12.53315,Entire home/apt,37,2,56,2021-11-28,2.10,1,348,35,
38467769,red room,17589105,Lisa,,VIII Appia Antica,41.85366,12.48535,Hotel room,65,1,1,2021-10-10,0.49,1,365,1,
38468338,Suite Michelangelo Deluxe,476671,Angelo,,XI Arvalia/Portuense,41.86409,12.46786,Entire home/apt,80,3,0,,,6,359,0,
38469574,At Vatican Apartment,269322057,Mary Giò,,XIII Aurelia,41.89593,12.43979,Private room,48,1,6,2021-11-14,0.22,2,362,1,
38472391,Sweet Dream Cavour,293326606,Stefano,,I Centro Storico,41.8963,12.49366,Entire home/apt,300,1,1,2021-07-13,0.20,3,237,1,
38472623,NEW! Anibelle flat Aurelia - between Vatican & Sea,256985574,Clementina,,XII Monte Verde,41.88142,12.34747,Entire home/apt,50,2,17,2021-10-17,0.64,2,356,10,QA-2020-9813  del 14/2/2020 - CIU ATR 009589-1
38473395,At Vatican,269322057,Mary Giò,,XIII Aurelia,41.89452,12.43816,Entire home/apt,90,1,0,,,2,364,0,
38473520,Splendid loft in the heart of Rome,56159582,Giovanna,,I Centro Storico,41.88969,12.46921,Entire home/apt,109,1,0,,,1,0,0,
38474110,Comfortable apartment 2 rooms 500 mt from Metro,211354217,Daniele,,XIII Aurelia,41.90042,12.43054,Entire home/apt,52,2,28,2020-11-23,1.05,5,336,0,
38474499,Panoramic apartment near Trastevere,65396449,Federica,,XII Monte Verde,41.87326,12.462941,Entire home/apt,42,2,3,2021-11-15,0.11,1,108,1,
38476535,Casa MiaMia your family friendly home in Rome,7971424,Tiberio E Vanessa,,X Ostia/Acilia,41.73451,12.28438,Entire home/apt,78,1,9,2021-11-01,0.53,1,67,5,QA/2019/27812
38476593,Unique opportunity to live in a Renaissance palace,9549387,Emanuele,,I Centro Storico,41.89941,12.46874,Entire home/apt,174,3,12,2021-11-22,0.45,19,284,8,
38477320,"Stunning home in Roma with Outdoor swimming pool, 3 Bedrooms and Outdoor swimming pool",159965704,Novasol,,XIV Monte Mario,41.97114,12.3095,Entire home/apt,98,28,0,,,1,54,0,
38479090,Casa Marti in San Lorenzo,1269752,Jacopo,,II Parioli/Nomentano,41.89553,12.51414,Entire home/apt,34,6,19,2021-09-12,0.72,1,171,4,7826
38479713,"Esquilino, Monti, Coliseum Rea Silvia House",69146232,Alessandro,,I Centro Storico,41.89874,12.50024,Entire home/apt,285,2,27,2021-10-31,1.00,1,0,2,
38488912,Holidays in Trastevere,293497114,Daniele,,I Centro Storico,41.89252,12.46836,Entire home/apt,95,1,46,2020-10-18,1.74,1,15,0,
38500741,SUPERIOR ROOM - VATICANO / PRATI,7256757,Amalia,,I Centro Storico,41.91119,12.45011,Private room,52,1,32,2021-12-04,7.62,7,323,32,
38500893,Centralissimo...Roma da Scoprire,237396157,Palma,,I Centro Storico,41.89393,12.47841,Entire home/apt,103,3,19,2021-11-14,0.70,1,352,7,
38501989,Like At Home Piramide - Porto Fluviale,20636705,Raffaele&Ligheia,,VIII Appia Antica,41.87002,12.47961,Private room,116,2,7,2020-04-08,0.27,5,9,0,ATR-008502-3
38502176,Generator - Deluxe Queen,270948238,Generator,,I Centro Storico,41.89641,12.50592,Private room,66,1,22,2021-09-27,0.82,8,365,4,
38502833,Like At Home Piramide - Ponte Ostiense,20636705,Raffaele&Ligheia,,VIII Appia Antica,41.87186,12.47735,Private room,98,2,7,2021-10-11,0.26,5,44,1,ATR-008502-3
38503373,Domus Abruzzi - ClassicRoom,234260176,You,,I Centro Storico,41.90933,12.4932,Hotel room,150,1,1,2019-10-06,0.04,19,74,0,
38503941,Triple room  - private  bathroom next to the door,293613881,Alessandro,,I Centro Storico,41.90952,12.46333,Private room,29,3,30,2020-03-10,1.10,3,0,0,
38503960,Elegant and Spacious Flat for Families and Groups,293614446,Paolo M.,,I Centro Storico,41.90933,12.46963,Entire home/apt,102,4,7,2021-09-23,0.26,1,233,2,
38504901,Domus Abruzzi OOI,234260176,You,,II Parioli/Nomentano,41.91088,12.4934,Hotel room,160,1,1,2019-09-22,0.04,19,74,0,
38505811,Grace's House-San Pietro,86457768,Grazia Ferdinando,,XIII Aurelia,41.89567,12.43107,Entire home/apt,53,2,44,2021-11-23,1.63,4,122,30,
38506009,Wonderful flat in San Lorenzo,293633465,Daniela,,II Parioli/Nomentano,41.89447,12.51362,Entire home/apt,60,3,1,2021-08-21,0.27,1,0,1,
38507319,Allegra's House Cipro,293645854,Alessandro,,I Centro Storico,41.90918,12.45052,Entire home/apt,60,2,46,2021-11-30,1.74,2,247,24,
38509744,Charming apartment wiith private terrace at via Giulia,59020172,Alessandra,,I Centro Storico,41.8925,12.472,Entire home/apt,116,3,1,2020-01-26,0.04,5,252,0,
38510716,Camera matrimoniale con bagno condiviso,31294722,Nicole,,I Centro Storico,41.89772,12.50202,Private room,90,2,3,2019-10-29,0.11,3,141,0,
38510782,∞Eclectic Style ❝ABBA❞ apt. in San Lorenzo∞,293338192,Angela,,II Parioli/Nomentano,41.89874,12.51539,Entire home/apt,74,1,8,2020-01-26,0.30,1,0,0,
38528008,Suite Navona a Vicolo,219940958,Marco,,I Centro Storico,41.90051,12.47046,Entire home/apt,75,1,10,2021-10-27,0.38,2,305,4,
38533720,Trastevere Marble 1 bedroom studio/apartment,13191757,Maurizio,,I Centro Storico,41.88606,12.46777,Entire home/apt,76,3,20,2021-11-30,3.95,3,273,20,
38535078,Charming and beautiful apartment in Monti,93452970,Nina,,I Centro Storico,41.89695,12.50003,Entire home/apt,177,3,21,2021-08-14,0.78,1,122,2,
38537767,"Little nest up to 4, next to Campo de' Fiori",293893307,Donatella,,I Centro Storico,41.89717,12.47874,Entire home/apt,127,3,7,2020-01-07,0.26,1,91,0,ATR-008027-5
38537978,Rome Holiday Letting,293936831,Giuliana,,VII San Giovanni/Cinecittà,41.87449,12.51844,Entire home/apt,58,2,29,2021-11-02,1.07,1,311,12,CODICE CIU:  ATR-006286-1 // CODICE CIR: ID5341
38538861,"Remanton - modern and cozy apartment, Rome/Vatican",293941392,Antonella,,XIII Aurelia,41.89467,12.43139,Entire home/apt,164,2,23,2020-02-24,0.86,1,36,0,8757
38539086,OLIMPIC STADIUM ROOM N1,278481155,Your Vatican,,I Centro Storico,41.916,12.45768,Private room,150,1,0,,,10,37,0,
38539621,VATICAN VERANDA ROOM N 3,278481155,Your Vatican,,I Centro Storico,41.91555,12.45562,Private room,150,1,0,,,10,37,0,
38540192,ROOM WITH KITCHENETTE NEAR OLIMPIC STADIUM N 4,278481155,Your Vatican,,I Centro Storico,41.91618,12.4572,Private room,150,1,0,,,10,37,0,
38542905,"Bright Room, French bed 140 cm",56581119,Carlo,,I Centro Storico,41.90513,12.48106,Private room,89,1,0,,,6,343,0,
38543378,DOMUS ABRUZZI OII,234260176,You,,I Centro Storico,41.90881,12.49274,Hotel room,155,1,1,2020-08-23,0.06,19,78,0,
38543729,DOMUS ABRUZZI 00III,234260176,You,,I Centro Storico,41.91073,12.49338,Hotel room,155,1,2,2020-02-28,0.09,19,69,0,
38543881,DOMUS ABRUZZI OOIV,234260176,You,,I Centro Storico,41.91035,12.49339,Hotel room,165,1,0,,,19,74,0,
38544020,DOMUS ABRUZZI OOV,234260176,You,,II Parioli/Nomentano,41.91038,12.49106,Hotel room,165,1,0,,,19,71,0,
38544313,DOMUS ABRUZZI OOVI,234260176,You,,I Centro Storico,41.90896,12.49259,Hotel room,165,1,0,,,19,69,0,
38545553,Trevi Luxe Home | 50m from the Fountain Trevi!,292189354,Claudio,,I Centro Storico,41.90066,12.48276,Entire home/apt,132,1,35,2021-11-24,1.29,3,323,29,
38550422,Sonder | Colosseo Suites | Tranquil 3BR + Balcony,224869116,Sonder (Rome),,I Centro Storico,41.89403,12.48963,Entire home/apt,151,2,28,2021-08-17,1.04,60,10,6,
38560114,Montebello Penthouse Terrace,13626755,Giulio,,I Centro Storico,41.90678,12.50075,Entire home/apt,110,2,1,2019-10-16,0.04,5,0,0,
38563681,Armellini lovely apartment,294229258,Alessandro E Manu,,II Parioli/Nomentano,41.91806,12.52155,Entire home/apt,59,3,1,2019-09-29,0.04,1,0,0,
38564409,Rhome202 - traditional apartament,294239891,Rhome,,VII San Giovanni/Cinecittà,41.87957,12.52144,Entire home/apt,51,1,7,2021-11-27,0.27,2,329,6,
38564943,Stanza a due passi da parchi storici,24108975,Luigia,,II Parioli/Nomentano,41.91446,12.51476,Private room,24,31,6,2021-03-23,0.24,1,261,2,
38565063,Loft monolocale ROMA EUR con terrazza panoramica,148754552,Antonio,,IX Eur,41.83835,12.46406,Entire home/apt,40,3,1,2019-10-21,0.04,1,37,0,
38569661,Trastevere Luxury Home,294289119,Marina,,I Centro Storico,41.88938,12.47024,Entire home/apt,179,3,22,2021-12-07,0.93,1,153,19,ATR-008519-2
38575178,POPHOME LOFT with GARDEN (smartworking house),291406484,Vera,,VII San Giovanni/Cinecittà,41.88653,12.52048,Entire home/apt,33,10,15,2020-03-07,0.56,3,224,0,
38578666,Tiburtina - 2 camere - terrazza- posto auto,294354603,Alessio,,IV Tiburtina,41.90552,12.5561,Entire home/apt,52,3,4,2021-08-13,0.15,1,2,2,
38578845,Camera Trastevere (entrata indipendente&bagno pvt),90981912,Carmela,,XII Monte Verde,41.87656,12.46203,Private room,48,2,10,2021-11-09,0.38,1,332,7,
38580624,YOUR HOUSE IN ROME near metro C,294393150,Lucia,,V Prenestino/Centocelle,41.87587,12.57522,Entire home/apt,150,2,0,,,1,358,0,
38582351,L'8 PIXEL di VATICAN PIXEL APARTMENTS®,40127555,Vatican Pixel Apartments®,,XII Monte Verde,41.87265,12.45782,Entire home/apt,108,1,0,,,4,357,0,
38588324,Appartamento a pochi metri da Tiburtina FS,25124448,Greg,,IV Tiburtina,41.91033,12.54506,Private room,35,2,4,2019-10-14,0.15,1,0,0,
38590857,Cozy apartment in Rome old town center,1337111,"Giulia, Livia E Lorenzo",,I Centro Storico,41.90353,12.48664,Entire home/apt,160,1,6,2021-11-21,0.28,1,239,4,
38594124,Flat Three,160682240,Maria Patrizia,,II Parioli/Nomentano,41.92465,12.46782,Entire home/apt,160,3,0,,,3,283,0,
38595645,iFlat | The Spanish Steps GRAND PENTHOUSE,23532561,IFlat,,I Centro Storico,41.90455,12.48797,Entire home/apt,228,2,16,2021-11-04,0.61,175,151,1,
38597310,Nice room close to metro C and Torvergata,277322457,Roberta,,VI Roma delle Torri,41.86366,12.64149,Private room,50,2,8,2020-10-16,0.29,1,81,0,
38600705,Welcoming Home (with elevator) in Trastevere,30567681,Marta,,I Centro Storico,41.88872,12.46756,Entire home/apt,90,2,12,2021-10-29,0.48,1,283,7,
38609911,Private single internal bath M. A FURIO CAMILLO,170168063,Camelia,,VII San Giovanni/Cinecittà,41.87307,12.52544,Hotel room,39,1,4,2021-08-01,0.18,8,310,3,
38616845,Sweet rome room,10162694,Monica,,X Ostia/Acilia,41.7861,12.349,Private room,35,1,1,2021-07-26,0.22,1,365,1,
38618908,Lounge&home Miracle Suite,38444297,Paolo,,I Centro Storico,41.90784,12.47585,Entire home/apt,218,2,37,2021-11-28,1.45,8,321,11,
38619302,iRome Joy Apartment,287094025,Doriana,,XII Monte Verde,41.87638,12.45723,Entire home/apt,93,2,1,2019-10-12,0.04,1,354,0,
38619330,Delicious Home Close to Station,6030333,Leonardo,,IX Eur,41.79364,12.40528,Private room,22,1,68,2021-12-09,2.61,2,311,42,ATR-008246-8
38619640,"En-Suite Rooms & Breakfast ,  Monti , Colosseo",44891681,Ina,,I Centro Storico,41.89636,12.50114,Private room,57,1,23,2021-07-31,0.88,3,357,4,
38620002,"""RomeKindHome"" Vatican (3 private Baths & balcony)",238517947,Antonio,,I Centro Storico,41.91415,12.44973,Entire home/apt,99,2,12,2020-02-29,0.46,1,0,0,ATR-007868-8 (CIU)
38630169,B&B Appia Felis -  Rome & Relax,39583411,Elisa,,VII San Giovanni/Cinecittà,41.84389,12.54718,Private room,45,1,12,2021-10-07,0.45,1,262,7,CIU: BBN-003106-4
38632260,Inn Piazza Apartment,295064529,Benedetta,,I Centro Storico,41.89295,12.47609,Entire home/apt,120,1,3,2019-11-10,0.11,1,0,0,
38637203,Navona Home Sky View,51503378,Laura,,I Centro Storico,41.90138,12.46867,Entire home/apt,139,1,2,2019-10-13,0.07,37,334,0,
38639147,Sara's Home,295137419,Sara,,VII San Giovanni/Cinecittà,41.88489,12.51384,Entire home/apt,299,2,25,2021-09-13,0.93,1,130,11,
38639331,Talenti house,70133856,Ermanno,,III Monte Sacro,41.95155,12.54052,Entire home/apt,70,3,6,2021-08-23,0.25,3,311,2,
38646173,dream atmosphere in Rome,137950873,Silvio,,VII San Giovanni/Cinecittà,41.88191,12.50881,Entire home/apt,65,3,1,2019-10-12,0.04,3,0,0,
38657331,Lovely apartment 2 bedrooms and bathrooms,129544429,Federica,,II Parioli/Nomentano,41.91174,12.50209,Entire home/apt,120,3,2,2021-04-30,0.08,1,182,1,
38660369,Vacanze Romane,6019974,Valentina,,VII San Giovanni/Cinecittà,41.86369,12.54713,Entire home/apt,50,1,1,2020-01-02,0.04,3,83,0,
38662212,Casa Mobile 3 Camere - 6 Persone,117909941,Valerio,,X Ostia/Acilia,41.74256,12.31358,Entire home/apt,85,3,2,2021-05-15,0.08,2,148,1,
38662511,Double Blu Room,23148200,Andrea,,II Parioli/Nomentano,41.91515,12.52372,Private room,65,1,0,,,5,312,0,
38662815,Piceni6 House,96386494,Alberto,,II Parioli/Nomentano,41.89644,12.51718,Entire home/apt,89,1,45,2021-11-13,1.67,8,352,10,
38663216,Appartamento Marconi,53044239,Franco,,XI Arvalia/Portuense,41.86487,12.47027,Entire home/apt,85,3,0,,,1,177,0,
38663983,IRON. When the hotel meet home in Rome.,53815750,Gianluca,,I Centro Storico,41.90563,12.49409,Hotel room,100,1,5,2021-11-22,0.21,4,343,4,
38665076,Romantica Rooms,196552106,Mirella,,I Centro Storico,41.90791,12.45943,Private room,66,2,0,,,5,349,0,
38665464,IN THE HEART OF ROME,9934454,Chiara,,I Centro Storico,41.89298,12.47697,Entire home/apt,100,2,1,2021-11-14,1,1,358,1,
38669289,Comfortable Roman House,295439637,Marco,,III Monte Sacro,41.9675,12.5329,Entire home/apt,60,2,22,2021-06-22,0.82,1,163,4,ATR-008526-9
38669360,Maddalena 6 - Pantheon,187105953,Giorgia,,I Centro Storico,41.90012,12.47638,Entire home/apt,150,2,29,2021-10-02,1.08,4,248,8,
38670003,La casa di Vincenzo  3rooms  metro A  centro città,262860216,Vincenzo,,VII San Giovanni/Cinecittà,41.8718,12.53004,Entire home/apt,63,1,22,2021-12-03,0.84,3,2,9,prot. QA/2019/33920 del 25/06/2019 Roma Capitale  codice CISE 6646
38677060,Double Green Room,23148200,Andrea,,II Parioli/Nomentano,41.91515,12.52372,Private room,65,1,0,,,5,305,0,
38682547,Romantica Rooms,196552106,Mirella,,I Centro Storico,41.90941,12.45995,Private room,100,1,0,,,5,357,0,
38682847,Romantica Rooms,196552106,Mirella,,I Centro Storico,41.90788,12.45801,Private room,95,1,0,,,5,307,0,
38683181,Romantica Rooms,196552106,Mirella,,I Centro Storico,41.90854,12.45998,Private room,54,1,0,,,5,304,0,
38689164,FOOTBALL DERBY ROOM  N 5,278481155,Your Vatican,,I Centro Storico,41.91518,12.45395,Private room,150,1,0,,,10,37,0,
38689794,VATICAN WINDOWS ROOM N 6,278481155,Your Vatican,,I Centro Storico,41.91582,12.4556,Private room,150,1,0,,,10,37,0,
38690089,❈Quiet & Peaceful apt in the ❤ of Trastevere❈,294322977,Silvia,,I Centro Storico,41.8902,12.4675,Entire home/apt,60,1,16,2020-08-28,0.60,1,0,0,
38690232,OLYMPIC STADIUM ROOM N 7,278481155,Your Vatican,,I Centro Storico,41.91382,12.45393,Private room,150,1,0,,,10,37,0,
38691700,Colosseo intero Appartamento La Gemma Di Roma,136340372,Gemma,,VII San Giovanni/Cinecittà,41.87983,12.50354,Entire home/apt,60,1,8,2020-01-06,0.30,1,0,0,
38692474,CAPPELLARI BUILDING,35051434,Laura,,I Centro Storico,41.8975,12.47075,Entire home/apt,1357,3,0,,,2,239,0,
38697012,Luminosa ed ampia Stanza Singola San Giovanni,8150959,Alessio,,VII San Giovanni/Cinecittà,41.88404,12.52493,Private room,35,7,0,,,1,120,0,
38698571,Sonder *Monthly Discounts* 3BR at The Tiber at Prati,224869116,Sonder (Rome),,I Centro Storico,41.91158,12.46839,Entire home/apt,121,2,13,2021-08-31,0.49,60,126,3,
38702111,B&B The Good Place: Double Room with bathroom,295892299,Marco,,VII San Giovanni/Cinecittà,41.87186,12.53482,Private room,56,1,14,2021-10-16,0.52,2,349,4,BBN-003103-1
38707960,Roma Centro Storico Trevi Nerone,252254541,Sandro,,I Centro Storico,41.90363,12.48693,Private room,75,1,15,2020-08-20,0.56,13,0,0,
38708310,Bibbi's House - Stanza Blu,21474710,Carlo,,II Parioli/Nomentano,41.89926,12.51271,Private room,48,1,15,2021-11-06,0.64,4,340,12,QA/2019/86158
38709787,"Penthouse  Esquilino, Roma",295971450,Claudio,,I Centro Storico,41.89889,12.50247,Entire home/apt,70,2,10,2021-12-05,0.37,1,81,7,
38712841,Spacious and luminous apartment in Rome,84875942,Giulia Olga,,VII San Giovanni/Cinecittà,41.8776,12.51535,Entire home/apt,46,3,4,2021-10-19,0.16,1,41,2,
38713413,LUXURY HOUSE PINCIANO LOFT,269242324,Marina,,II Parioli/Nomentano,41.91347,12.50774,Entire home/apt,86,2,11,2021-09-20,0.41,1,358,1,
38714360,San Pietro Stone - la tua vacanza romantica a Roma,286285413,Diasof,,XIII Aurelia,41.89553,12.45381,Entire home/apt,81,2,2,2019-10-03,0.07,3,334,0,
38715439,Roma spagna,131414275,Alaska,,I Centro Storico,41.90752,12.47944,Private room,29,1,15,2021-09-02,0.56,2,0,6,
38718498,Domus Red,296061110,Federico,,VII San Giovanni/Cinecittà,41.88031,12.51122,Entire home/apt,41,1,87,2021-12-07,3.31,2,96,45,
38718807,☀Private Light Blue Room in San Giovanni☁,295654877,Marcello,,VII San Giovanni/Cinecittà,41.87093,12.5193,Private room,40,30,0,,,1,0,0,
38719137,VATICAN FIREPLACE ROOM N 8,278481155,Your Vatican,,I Centro Storico,41.91369,12.45431,Private room,150,1,0,,,10,37,0,
38719366,ROMANTIC MIRRORS ROOM N 9,278481155,Your Vatican,,I Centro Storico,41.91447,12.4538,Private room,150,1,0,,,10,37,0,
38719733,Loft 108,157028516,Simone,,VIII Appia Antica,41.86263,12.48062,Entire home/apt,80,1,23,2020-09-14,0.88,5,346,0,
38720490,Green Room (Laurentina / E.u.r.),38146901,Beatrice,,IX Eur,41.81019,12.48074,Private room,24,3,15,2021-10-01,0.58,2,0,1,
38721645,B&B Fely,151376606,Grigoras,,VII San Giovanni/Cinecittà,41.84955,12.59496,Private room,55,11,0,,,1,180,0,
38727669,In Rome Trastevere rooms - modern&bright apartment,219923425,Susanna,,XII Monte Verde,41.87054,12.46023,Entire home/apt,110,1,5,2020-02-16,0.19,3,98,0,
38729047,La casa di Vincenzo 3rooms metro A 7 pax central,262860216,Vincenzo,,VII San Giovanni/Cinecittà,41.87074,12.5291,Entire home/apt,94,2,1,2019-10-06,0.04,3,0,0,prot. QA/2019/33920 del 25/06/2019 Roma Capitale codice CISE 6646
38734092,DOMUS FORNICUM. Ad un passo dalla storia,179091800,Marianna,,I Centro Storico,41.88915,12.49977,Entire home/apt,56,3,12,2021-12-08,5.29,2,164,12,
38736183,STANZA CON BAGNO PRIVATO PER BREVI PERIODI,296231148,Aldo,,VII San Giovanni/Cinecittà,41.86152,12.55677,Private room,35,3,0,,,1,358,0,
38739654,Elegance Apartment PiazzaNavona,22790731,Gianluca,,I Centro Storico,41.89731,12.4707,Entire home/apt,74,2,47,2021-11-22,1.76,8,127,26,"QA/2019/82608 - Alessandra Celi , via dei Leutari 23 roma - CIU : ATR-009077-2"
38740820,Ciancaleoni Studio Atelier dell'Artista - Monti,15987753,Alessandra,,I Centro Storico,41.89584,12.49452,Entire home/apt,100,2,2,2020-01-02,0.08,2,246,0,ATR-008299-7
38741475,Palm Garden Apartment close to Vatican City,153329,Duygu,,XIV Monte Mario,41.91059,12.41367,Entire home/apt,60,10,0,,,1,188,0,
38742412,Domus Valentinae,296269597,Valentina,,I Centro Storico,41.90535,12.44606,Entire home/apt,100,2,1,2019-11-17,0.04,1,347,0,
38742532,lighty room in a jungle house,125037718,Cecilia,,V Prenestino/Centocelle,41.87825,12.53735,Private room,39,2,3,2021-10-12,0.12,1,149,2,
38742662,Charming Loft in the heart  of Rome,234308437,Stefano,,I Centro Storico,41.89357,12.47891,Entire home/apt,116,3,0,,,2,358,0,
38743666,San Carlo Suite Exclusive Suite,10048059,Emiliano,,I Centro Storico,41.90626,12.47932,Hotel room,221,1,0,,,13,224,0,
38745096,Domus Blue,296061110,Federico,,VII San Giovanni/Cinecittà,41.88061,12.51061,Entire home/apt,42,1,93,2021-12-02,3.55,2,91,44,
38747618,San Carlo Suite Classic Junior Suite,10048059,Emiliano,,I Centro Storico,41.90532,12.47948,Hotel room,104,1,0,,,13,278,0,
